x;y;imb_id;num_voie;cp_no_voie;type_voie;nom_voie;batiment;code_insee;code_poste;nom_com;catg_loc_imb;imb_etat;pm_ref;pm_etat;code_l331;geom_mod;type_imb;date_completude;date_completude_manquante;latitude;longitude;result_label;result_score;result_score_next;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
55,2904741;-21,10169063;974230164G-21;21;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.6933815584415584;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29038511;-21,10189748;974230164G-22;22;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.6933815584415584;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29051901;-21,10199819;974230164G-23;23;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.6933815584415584;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29065312;-21,10208083;974230164G-24;24;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.6933815584415584;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29067092;-21,10220747;974230164G-25;25;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.6933815584415584;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29185791;-21,10191233;974230164G-2A;2;A;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.102004;55.291849;2a Rue Mozart 97426 Les Trois-Bassins;0.6782803805496829;;housenumber;97423_fc0az0_00002_a;2a;2a Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29182088;-21,1017313;974230164G-4;4;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.101756;55.291823;4 Rue Mozart 97426 Les Trois-Bassins;0.71502658008658;;housenumber;97423_fc0az0_00004;4;4 Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29093698;-21,1016411;974230164G-5;5;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.7092193791574278;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2912819;-21,10178007;974230164G-6;6;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.7092193791574278;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29050505;-21,10235032;974230164G-7;7;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.7092193791574278;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29086185;-21,10234488;974230164G-8;8;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.101816;55.291303;8 Rue Mozart 97426 Les Trois-Bassins;0.71502658008658;;housenumber;97423_fc0az0_00008;8;8 Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29095892;-21,1022736;974230164G-9;9;;Chemin;MOZART;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.10188;55.291498;Rue Mozart 97426 Les Trois-Bassins;0.7092193791574278;;street;97423_fc0az0;;Rue Mozart;Rue Mozart;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30158295;-21,11765445;974230165H-10;10;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117635;55.30163;10 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00010;10;10 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30634298;-21,1164014;974230165H-107;107;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116316;55.306326;107 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00107;107;107 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30636806;-21,11676296;974230165H-108;108;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116777;55.306371;108 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00108;108;108 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30654991;-21,1168822;974230165H-110;110;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116774;55.306552;110 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00110;110;110 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30696197;-21,11614564;974230165H-111;111;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116147;55.306964;111 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00111;111;111 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30765395;-21,11629708;974230165H-127;127;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116066;55.307699;127 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00127;127;127 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30736889;-21,11594196;974230165H-129;129;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.115926;55.307354;129 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00129;129;129 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30744599;-21,11596079;974230165H-129A;129;A;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.11598;55.307438;129a Chemin Marocain 97426 Les Trois-Bassins;0.9014530303030303;;housenumber;97423_0165_00129_a;129a;129a Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30153204;-21,11792491;974230165H-12A;12;A;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117823;55.30168;12a Chemin Marocain 97426 Les Trois-Bassins;0.9000756198347106;;housenumber;97423_0165_00012_a;12a;12a Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30166802;-21,11781788;974230165H-12B;12;B;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117925;55.301536;12b Chemin Marocain 97426 Les Trois-Bassins;0.9000756198347106;;housenumber;97423_0165_00012_b;12b;12b Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30850887;-21,11640497;974230165H-131;131;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116416;55.308501;131 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00131;131;131 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30851798;-21,11645023;974230165H-131B;131;B;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.8380921487603306;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30799392;-21,1159753;974230165H-133;133;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116012;55.307988;133 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00133;133;133 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30196111;-21,11741436;974230165H-17;17;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117501;55.301854;17 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00017;17;17 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30186402;-21,11753984;974230165H-18;18;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117378;55.301944;18 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00018;18;18 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30215195;-21,11761499;974230165H-22;22;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117641;55.30213;22 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00022;22;22 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30240386;-21,11744589;974230165H-24;24;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117505;55.302473;24 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00024;24;24 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30239588;-21,11730129;974230165H-24C;24;C;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.8563508456659619;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30408691;-21,11586398;974230165H-25;25;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.895540243902439;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30318701;-21,11711953;974230165H-251;251;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117138;55.303181;251 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00251;251;251 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30332902;-21,1173558;974230165H-253;253;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.117401;55.303337;253 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00253;253;253 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30398309;-21,11568229;974230165H-26;26;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.115015;55.302586;26 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00026;26;26 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30314185;-21,11691133;974230165H-261;261;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.11692;55.303206;261 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00261;261;261 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30397592;-21,11549253;974230165H-27;27;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.895540243902439;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30435213;-21,11539694;974230165H-28;28;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.895540243902439;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30435806;-21,11572217;974230165H-29;29;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.895540243902439;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30463912;-21,11560756;974230165H-30;30;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.895540243902439;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30460289;-21,11538138;974230165H-31;31;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.895540243902439;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30284694;-21,11739613;974230165H-34;34;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116532;55.305019;Chemin Marocain 97426 Les Trois-Bassins;0.895540243902439;;street;97423_0165;;Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30500498;-21,11639705;974230165H-76;76;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116404;55.304993;76 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00076;76;76 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30499391;-21,1165234;974230165H-76A;76;A;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116538;55.305019;76a Chemin Marocain 97426 Les Trois-Bassins;0.9000756198347106;;housenumber;97423_0165_00076_a;76a;76a Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30504101;-21,1166142;974230165H-76B;76;B;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116264;55.30505;76b Chemin Marocain 97426 Les Trois-Bassins;0.9000756198347106;;housenumber;97423_0165_00076_b;76b;76b Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30522587;-21,11556827;974230165H-88;88;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.115548;55.305209;88 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00088;88;88 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30523108;-21,11518895;974230165H-89;89;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.115271;55.304939;89 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00089;89;89 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,3053259;-21,11608412;974230165H-90;90;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.11606;55.305292;90 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00090;90;90 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30541989;-21,11631088;974230165H-92;92;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116306;55.305406;92 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00092;92;92 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30585096;-21,11655004;974230165H-94;94;;Chemin;MAROCAIN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;-21.116556;55.305849;94 Chemin Marocain 97426 Les Trois-Bassins;0.9620590909090908;;housenumber;97423_0165_00094;94;94 Chemin Marocain;Chemin Marocain;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30414888;-21,09643099;974230166J-139;139;;Chemin;MAUSOLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.096267;55.303851;139 Chemin Mausole 97426 Les Trois-Bassins;0.9578936363636362;;housenumber;97423_0166_00139;139;139 Chemin Mausole;Chemin Mausole;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29609904;-21,09888393;974230166J-25;25;;Chemin;MAUSOLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.098885;55.296114;25 Chemin Mausole 97426 Les Trois-Bassins;0.9578936363636362;;housenumber;97423_0166_00025;25;25 Chemin Mausole;Chemin Mausole;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2965289;-21,09830113;974230166J-35;35;;Chemin;MAUSOLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.098305;55.296555;35 Chemin Mausole 97426 Les Trois-Bassins;0.9578936363636362;;housenumber;97423_0166_00035;35;35 Chemin Mausole;Chemin Mausole;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29733185;-21,09881502;974230166J-40;40;;Chemin;MAUSOLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.09862;55.2973;40 Chemin Mausole 97426 Les Trois-Bassins;0.9578936363636362;;housenumber;97423_0166_00040;40;40 Chemin Mausole;Chemin Mausole;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29443412;-21,09968012;974230166J-54;54;;Chemin;MAUSOLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.09862;55.2973;Chemin Mausole 97426 Les Trois-Bassins;0.8897118181818182;;street;97423_0166;;Chemin Mausole;Chemin Mausole;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29807585;-21,1027065;974230167K-1;1;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.102742;55.298049;1 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00001;1;1 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29947487;-21,10244053;974230167K-16;16;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.102458;55.299478;16 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00016;16;16 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29983313;-21,10225444;974230167K-22;22;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.102223;55.299822;22 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00022;22;22 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29992005;-21,10225531;974230167K-22A;22;A;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.102244;55.299834;22a Chemin Mnémonide 97426 Les Trois-Bassins;0.9020484848484848;;housenumber;97423_0167_00022_a;22a;22a Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30066491;-21,10195567;974230167K-26;26;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.101829;55.300569;26 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00026;26;26 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30052209;-21,10181875;974230167K-28;28;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.101778;55.300569;28 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00028;28;28 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29832597;-21,10277224;974230167K-3;3;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.102768;55.298317;3 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00003;3;3 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30058987;-21,1017833;974230167K-32;32;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.101627;55.300509;32 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00032;32;32 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,3007931;-21,10171307;974230167K-36;36;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.101067;55.300591;36 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00036;36;36 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30102496;-21,10073988;974230167K-38;38;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.100871;55.301114;38 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00038;38;38 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30052293;-21,1016923;974230167K-40;40;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.101945;55.300671;40 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00040;40;40 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30071514;-21,10087226;974230167K-42;42;;Chemin;MNEMONIDE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.101016;55.300751;42 Chemin Mnémonide 97426 Les Trois-Bassins;0.9626545454545454;;housenumber;97423_0167_00042;42;42 Chemin Mnémonide;Chemin Mnémonide;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
