;x;y;imb_id;num_voie;cp_no_voie;type_voie;nom_voie;batiment;code_insee;code_poste;nom_com;catg_loc_imb;imb_etat;pm_ref;pm_etat;code_l331;geom_mod;type_imb;date_completude;date_completude_manquante;error;error_type
1698;55.2616370830627;-21.1223255375007;974230185E-7;7;;Allee;DES PALMIERS;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
1699;55.2616370830627;-21.1223255375007;974230185E-7A;7;A;Allee;DES PALMIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
1700;55.2617410525187;-21.1225162851948;974230185E-9A;9;A;Allee;DES PALMIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
1701;55.2617410525187;-21.1225162851948;974230185E-9B;9;B;Allee;DES PALMIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
1702;55.2617410525187;-21.1225162851948;974230185E-9C;9;C;Allee;DES PALMIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
1703;55.2617410525187;-21.1225162851948;974230185E-9D;9;D;Allee;DES PALMIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
1704;55.2617410525187;-21.1225162851948;974230185E-9E;9;E;Allee;DES PALMIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
1705;55.2617410525187;-21.1225162851948;974230185E-9F;9;F;Allee;DES PALMIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
1706;55.301310029702;-21.1095223983886;974230186F-10;10;;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1707;55.3011560412167;-21.1094937572478;974230186F-14;14;;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1708;55.3009450086471;-21.1094555115605;974230186F-16;16;;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1709;55.3009450086471;-21.1094555115605;974230186F-16A;16;A;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1710;55.3007130967941;-21.1095073819762;974230186F-18;18;;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1711;55.3011030067158;-21.1091319228098;974230186F-2;2;;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1712;55.3006420479794;-21.109036976009;974230186F-20;20;;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1713;55.3012948998423;-21.1091338461659;974230186F-4;4;;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1714;55.3014089499473;-21.1092885429212;974230186F-6;6;;Chemin;DES PAMPLEMOUSSES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1715;55.2991089543395;-21.1092112816533;974230191L-10;10;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1716;55.2918469643557;-21.1104389344132;974230191L-132;132;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;en cours de deploiement;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1717;55.2984230081149;-21.1094844059124;974230191L-18;18;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1718;55.2981820887996;-21.1094819870118;974230191L-20;20;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1719;55.297950983789;-21.1095157965673;974230191L-22;22;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1720;55.2978950894626;-21.1093526491711;974230191L-24;24;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1721;55.2980740075361;-21.1088305573692;974230191L-25;25;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1722;55.2974810283291;-21.1093394578366;974230191L-26;26;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1723;55.2972868934367;-21.1094549308725;974230191L-28;28;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1724;55.2972330189647;-21.1092466408039;974230191L-30;30;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1725;55.29573211337;-21.109078001895;974230191L-31;31;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1726;55.296805965985;-21.1094230009914;974230191L-32;32;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1727;55.2969909917439;-21.1092622742142;974230191L-34;34;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1728;55.2947898667602;-21.1097730635044;974230191L-35;35;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1729;55.2948450177539;-21.1100536273836;974230191L-35A;35;A;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1730;55.2967980934927;-21.1092693684283;974230191L-36;36;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1731;55.2950838711301;-21.1093153612307;974230191L-36A;36;A;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1732;55.2944138558604;-21.1099047681951;974230191L-37;37;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1733;55.2948070158593;-21.1091409576203;974230191L-38;38;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1734;55.2944489575291;-21.1101760978464;974230191L-39;39;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1735;55.2988309535348;-21.1091633287522;974230191L-4;4;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1736;55.2948931134553;-21.1092140842047;974230191L-40;40;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1737;55.2942200277918;-21.1099931429759;974230191L-41;41;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1738;55.2949609935456;-21.109196701987;974230191L-42;42;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1739;55.2943230008375;-21.1102741882693;974230191L-43;43;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1740;55.2949390788914;-21.1093771325166;974230191L-44;44;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1741;55.2940559850583;-21.1100547196933;974230191L-45;45;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1742;55.2947461541152;-21.1094655170497;974230191L-46;46;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1743;55.2941198661153;-21.1103082739635;974230191L-47;47;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1744;55.2941780187701;-21.1102998267319;974230191L-47B;47;B;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1745;55.2943040451737;-21.1093797753656;974230191L-48;48;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1746;55.2938140327986;-21.1101426095777;974230191L-49;49;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1747;55.2944548586936;-21.1096071067553;974230191L-50;50;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1748;55.2944079647825;-21.1095253419262;974230191L-50A;50;A;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1749;55.2939358686373;-21.1103786822327;974230191L-51;51;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1750;55.2943689319987;-21.1096243071427;974230191L-52;52;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1751;55.2936691360216;-21.1102134111868;974230191L-53;53;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1752;55.2942821029686;-21.1096414984042;974230191L-54;54;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1753;55.2942821207816;-21.109587303302;974230191L-54A;54;A;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1754;55.294253969192;-21.1095237921521;974230191L-54B;54;B;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1755;55.2937341253085;-21.1104489116335;974230191L-55;55;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1756;55.2941270838429;-21.109703166031;974230191L-56;56;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1757;55.2934268734662;-21.1103283949938;974230191L-57;57;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1758;55.2939640828336;-21.1096473300683;974230191L-58;58;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1759;55.2932619186595;-21.1104170593429;974230191L-59;59;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1760;55.2937798796197;-21.109735801235;974230191L-60;60;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1761;55.2934339252591;-21.1105271819503;974230191L-61;61;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1762;55.2933768710948;-21.1096504507393;974230191L-62A;62;A;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1763;55.2933389828079;-21.1096229715905;974230191L-62B;62;B;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1764;55.2933379681279;-21.1096590915473;974230191L-62C;62;C;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1765;55.293213053482;-21.1105339902936;974230191L-63;63;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1766;55.2933340251354;-21.1100564837502;974230191L-64;64;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1767;55.2933361280834;-21.110661685299;974230191L-65;65;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1768;55.2931208617512;-21.1100994998053;974230191L-66;66;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1769;55.2928369637203;-21.1105934301582;974230191L-67;67;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1770;55.2930558552943;-21.1099181942602;974230191L-68;68;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1771;55.2926730323823;-21.1106188764212;974230191L-69;69;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1772;55.2984248616597;-21.1093218384126;974230191L-7;7;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1773;55.2930940443682;-21.109945676502;974230191L-70;70;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1774;55.2929999743844;-21.110622169709;974230191L-71;71;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1775;55.2930251124422;-21.1101075680172;974230191L-72;72;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1776;55.2927769602882;-21.1107373463835;974230191L-73;73;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1777;55.2924060371693;-21.1103452103248;974230191L-74;74;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1778;55.293198968706;-21.1100822213267;974230191L-74A;74;A;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1779;55.2929210131014;-21.11079299267;974230191L-75;75;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1780;55.2922409505903;-21.1105241977041;974230191L-76;76;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1781;55.2922119914891;-21.1104787432018;974230191L-76A;76;A;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1782;55.292430862572;-21.1107519247282;974230191L-77;77;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1783;55.2928630321573;-21.109997545019;974230191L-78;78;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1784;55.2923051201413;-21.1108048530032;974230191L-79;79;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1785;55.2988850038797;-21.1094619458381;974230191L-8;8;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
1786;55.2925541340626;-21.1108886547942;974230191L-81;81;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1787;55.2927181351379;-21.1100683457947;974230191L-82;82;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1788;55.2923900990212;-21.110923132255;974230191L-83;83;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1789;55.2926480937701;-21.1102482910325;974230191L-84;84;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1790;55.2926789373045;-21.1109441073529;974230191L-85;85;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1791;55.2924758862694;-21.1110233545365;974230191L-87;87;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1792;55.2926379672964;-21.1111333779488;974230191L-89;89;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1793;55.2919989026434;-21.1105940188435;974230191L-90;90;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;en cours de deploiement;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1794;55.2920820112529;-21.110901962682;974230191L-91;91;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1795;55.2921580607876;-21.1110382171315;974230191L-93;93;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1796;55.2922719234147;-21.1111296898907;974230191L-95;95;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1797;55.2923761428076;-21.111275260648;974230191L-97;97;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1798;55.2925490611989;-21.1113582957337;974230191L-99;99;;Rue;DU PERE COLLINEAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1799;55.2940581352908;-21.1056558905435;974230192M-10;10;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1800;55.2939300413878;-21.1058623500111;974230192M-11;11;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1801;55.2937978615842;-21.1056894011786;974230192M-12;12;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1802;55.2936620012021;-21.1057331963748;974230192M-14;14;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1803;55.293411033008;-21.1058209953587;974230192M-20;20;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1804;55.2932569470897;-21.1058013788953;974230192M-22;22;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1805;55.2931510687658;-21.1058274104496;974230192M-24;24;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1806;55.2946168795673;-21.105589252338;974230192M-4;4;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1807;55.2946720380737;-21.1058427187113;974230192M-5;5;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1808;55.2944820249559;-21.105624025779;974230192M-6;6;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1809;55.2943468695244;-21.105658796082;974230192M-8;8;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1810;55.2941130098539;-21.1058551588865;974230192M-9;9;;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1811;55.2942679128007;-21.1058296200494;974230192M-9A;9;A;Rue;DU PERE JONAS HOAREAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
1812;55.3047600868499;-21.0998469093037;974230193N-1;1;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1813;55.3055329848352;-21.0996197878494;974230193N-10;10;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1814;55.3055500875111;-21.0997825454948;974230193N-12;12;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1815;55.3053151215088;-21.0992834043976;974230193N-13;13;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1816;55.3056250376801;-21.099936848645;974230193N-14;14;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1817;55.3058949108314;-21.0999576105739;974230193N-16;16;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1818;55.3057668536712;-21.0992879188485;974230193N-17;17;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1819;55.3058881492295;-21.0997317280912;974230193N-18;18;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1820;55.3058739353434;-21.099234793224;974230193N-19;19;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1821;55.3052098728259;-21.1000230251724;974230193N-2;2;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1822;55.3058410665519;-21.0995867360952;974230193N-20;20;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1823;55.3060241368094;-21.0995434022445;974230193N-22;22;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
1824;55.3060519713598;-21.0996882018969;974230193N-24;24;;Chemin;PELLETIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;False;
