,imb_id,x,y,num_voie,cp_no_voie,type_voie,nom_voie,batiment,code_insee,code_poste,nom_com,catg_loc_imb,imb_etat,pm_ref,pm_etat,code_l331,geom_mod,type_imb,date_completude,date_completude_manquante
2388,974230240P-432,55.3062609612266,-21.0981818456986,432,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2389,974230240P-434,55.3049730746058,-21.098042519808,434,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2390,974230240P-436,55.3045079488002,-21.0982907821549,436,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2391,974230240P-438,55.304747107786,-21.0984467275266,438,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2392,974230240P-439,55.3046219002217,-21.0976325421739,439,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2393,974230240P-444,55.3061239634923,-21.0975843256028,450,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2394,974230240P-446,55.3052511534613,-21.0981085275753,446,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2395,974230240P-446A,55.3052511534613,-21.0981085275753,446,A,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2396,974230240P-448,55.3054068670754,-21.0980107252801,448,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2397,974230240P-450,55.3062670944562,-21.0976941465606,450,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2398,974230240P-451,55.3054458988272,-21.097062692611,451,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2399,974230240P-453,55.3054738484139,-21.0971442653016,453,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2400,974230240P-47,55.3009580070625,-21.1235283758706,47,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2401,974230240P-47B,55.3008131076265,-21.1235720852452,47,B,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2402,974230240P-47T,55.3006589861664,-21.1236066694216,47,b,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2403,974230240P-49,55.300949109571,-21.1234379610611,49,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2404,974230240P-495,55.303876997856,-21.1005064890935,495,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
2405,974230240P-51,55.3011849529027,-21.1230428938722,53,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2406,974230240P-51A,55.3009819836476,-21.1231402164042,51,A,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2407,974230240P-51B,55.3009728803598,-21.123067864643,51,B,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2408,974230240P-51C,55.3009831312238,-21.1229866744408,51,C,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2409,974230240P-51D,55.3009130686235,-21.1232479158737,51,d,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2410,974230240P-53,55.3010351455278,-21.1227252519474,53,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2411,974230240P-53A,55.3010440587874,-21.1227614715716,53,A,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2412,974230240P-53B,55.3010430456361,-21.1227975916415,53,B,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2413,974230240P-53C,55.3010429348852,-21.1228337207615,53,C,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2414,974230240P-53D,55.3010429270217,-21.1228608183557,53,D,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2415,974230240P-53E,55.3010328898483,-21.1228968479203,53,E,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2416,974230240P-55,55.3013040610139,-21.1227279487562,55,b,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2417,974230240P-57,55.3013638720316,-21.1225478973309,57,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2418,974230240P-59,55.3015688895492,-21.1222970412904,59,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2419,974230240P-64,55.3025069917147,-21.1219180438182,64,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2420,974230240P-64A,55.3026360299227,-21.1215760993215,64,A,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2421,974230240P-64B,55.3032698848903,-21.1216818071886,64,b,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2422,974230240P-71,55.3013239812502,-21.1217977949093,71,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2423,974230240P-72,55.3017599410635,-21.120736323521,72,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2424,974230240P-75,55.3012791452538,-21.1215083034152,75,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
2425,974230250A-10,55.261514117149,-21.1196868089293,11,b,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2426,974230250A-11,55.2610121320139,-21.1198081109375,11,,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2427,974230250A-12,55.258662085307,-21.1166135957092,12,,Route,NATIONALE 1 A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2428,974230250A-13,55.2612400991603,-21.120045293681,13,,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2429,974230250A-14,55.2587850866036,-21.1168226052995,14,,Route,NATIONALE 1 A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2430,974230250A-158,55.2618209127062,-21.1222461320471,158,a,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2431,974230250A-158A,55.2618209127062,-21.1222461320471,158,a,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2432,974230250A-158B,55.2618209127062,-21.1222461320471,158,a,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2433,974230250A-19,55.2615399416623,-21.1215748498244,19,a,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2434,974230250A-19A,55.2617139045496,-21.1215676025382,19,A,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2435,974230250A-19B,55.2617599560104,-21.1216945289543,19,b,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2436,974230250A-2,55.2572431217884,-21.1153525343453,2,,Route,NATIONALE 1 A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2437,974230250A-4,55.2574778687631,-21.1158065691069,58,,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2438,974230250A-4A,55.2574309942387,-21.1157247953562,4,A,Route,NATIONALE 1 A,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2439,974230250A-4B,55.25733687047,-21.1155160819167,4,b,Route,NATIONALE 1A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2440,974230250A-6,55.2577281016432,-21.1158362395044,6,,Route,NATIONALE 1 A,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2441,974230251B-11,55.2710471194152,-21.128234221675,11,,Chemin,DES ZATTES,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2442,974230251B-11A,55.2714150821564,-21.1284908861888,11,A,Chemin,DES ZATTES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2443,974230251B-13,55.2715768508112,-21.1285241507688,13,,Chemin,DES ZATTES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2444,974230251B-15,55.2717900848461,-21.1283998725087,15,,Chemin,DES ZATTES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2445,974230251B-17,55.2719548489392,-21.1283563914671,17,,Chemin,DES ZATTES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2446,974230251B-19,55.2722049242902,-21.1283499104078,19,,Chemin,DES ZATTES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2447,974230251B-3,55.2708368917881,-21.1284624028034,3,,Chemin,DES ZATTES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2448,974230253D-10,55.3017418697016,-21.11550628741,10,,Rue,DES CERISES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBKA,deploye,REUN,f,PA,2022-01-17,f
2449,974230253D-12,55.3017140147023,-21.1154427802662,12,,Rue,DES CERISES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBKA,deploye,REUN,f,PA,2022-01-17,f
2450,974230253D-14,55.3017248582595,-21.1153886935413,16,,Rue,DES CERISES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBKA,deploye,REUN,f,PA,2022-01-17,f
2451,974230253D-16,55.3017248735292,-21.1153344982904,16,,Rue,DES CERISES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBKA,deploye,REUN,f,PA,2022-01-17,f
2452,974230253D-2,55.3018831401213,-21.1158599733411,2,,Rue,DES CERISES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBKA,deploye,REUN,f,PA,2022-01-17,f
2453,974230253D-4,55.3018741317523,-21.1158056876583,4,,Rue,DES CERISES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBKA,deploye,REUN,f,PA,2022-01-17,f
2454,974230253D-6,55.301845873061,-21.1157512090535,6,,Rue,DES CERISES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBKA,deploye,REUN,f,PA,2022-01-17,f
2455,974230253D-8,55.3018271443676,-21.1156787608188,8,,Rue,DES CERISES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBKA,deploye,REUN,f,PA,2022-01-17,f
2456,974231545H-1,55.2595638638072,-21.1160267214425,1,,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2457,974231545H-19,55.2610631029514,-21.1179389230644,19,,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2458,974231545H-5,55.2596529491367,-21.1166418408893,5,,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2459,974231545H-6,55.2597740708066,-21.1169863168048,6,,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2460,974231545H-66,55.264407988872,-21.1191745337716,66,,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2461,974231545H-7,55.2600078915946,-21.1158957954329,7,,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2462,974231545H-71,55.2646941302309,-21.1186264863798,71,,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2463,974231545H-72,55.2651730918642,-21.1188030076454,72,,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2464,974231545H-9,55.2603441290383,-21.1168566844535,9,a,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2465,974231545H-9A,55.2603520689572,-21.1170012846934,9,A,Impasse,DU CHEMIN DE FER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2466,974231546J-20,55.2978380557582,-21.1016924627048,20,,Impasse,DES COMBAVAS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2467,974231546J-8,55.2981360554532,-21.1022012781671,8,,Impasse,DES COMBAVAS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2468,974231547K-12,55.2994169338391,-21.0999740532523,12,,Chemin,DES VÉTYVERS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2469,974231547K-17,55.2997660766196,-21.0997427078487,17,a,Chemin,DES VÉTYVERS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2470,974231547K-17A,55.3000550136479,-21.0997004421511,5,A,Impasse,DES CONFLORES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2471,974231547K-7,55.3002688956498,-21.0995400000401,7,,Impasse,DES CONFLORES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2472,974231547K-9,55.3004230870294,-21.0995234805601,9,,Impasse,DES CONFLORES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2473,974231549M-3,55.2991259543161,-21.1001427533524,3,,Impasse,DES ROMARINS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2474,974231549M-5,55.298835884372,-21.1002843643222,5,,Impasse,DES ROMARINS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2475,974231549M-7,55.2986420794543,-21.1003456476488,7,,Impasse,DES ROMARINS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2476,974231549M-9,55.298351090361,-21.1005414439321,9,,Impasse,DES ROMARINS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2477,974231549M-9A,55.2985540212046,-21.1004712199727,9,a,Impasse,DES ROMARINS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
2478,974231550N-1,55.2581859867265,-21.1161932111272,1,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2479,974231550N-18,55.257572968145,-21.1167559501783,18,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2480,974231550N-2,55.2579548975838,-21.1161727705996,2,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2481,974231550N-20,55.2578041318616,-21.1175170497125,20,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2482,974231550N-20A,55.2578020223188,-21.1176976762239,22,A,Allée,DES TUITS-TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2483,974231550N-21,55.2583360094862,-21.1173599345206,21,,Allée,DES TUITS-TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2484,974231550N-22,55.2578969916791,-21.1178341388883,22,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2485,974231550N-24,55.2580979738,-21.117908464582,24,,Allée,DES TUITS-TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2486,974231550N-26,55.258329065649,-21.1179289050981,26,,Allée,DES TUITS-TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2487,974231550N-28,55.2583811080056,-21.1175681435825,23,,Allée,DES TUITS-TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2488,974231550N-3,55.2580879754845,-21.1162915601021,3,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2489,974231550N-4,55.2578980813359,-21.116117991983,4,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2490,974231550N-5,55.2580198899494,-21.1164805407962,5,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2491,974231550N-7,55.2583080691464,-21.1164293088072,7,,Allée,DES TUITS-TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2492,974231550N-7A,55.2581819771797,-21.1162789778318,7,A,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2493,974231550N-9,55.2584900849604,-21.1165305362286,9,,Allee,DES TUITS TUITS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBAA,deploye,REUN,f,PA,2018-06-29,f
2494,974231551P-1,55.2907130932416,-21.1068777162015,1,,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
2495,974231551P-11,55.2902800830558,-21.1068914142057,11,,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
2496,974231551P-13,55.290018988655,-21.1069700732474,13,,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
2497,974231551P-17,55.2893049097456,-21.1071254535309,17,a,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
2498,974231551P-17A,55.2894699565752,-21.1070548589256,17,A,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
2499,974231551P-17B,55.2894118988098,-21.1070813706228,17,B,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
2500,974231551P-21,55.2891020598252,-21.1072137314581,21,,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2501,974231551P-3,55.2905109780069,-21.1068756779327,3,,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
2502,974231551P-4,55.2908419163192,-21.1066080390869,4,,Impasse,DES CITRONNIERS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
2503,974231553S-11,55.2701840719049,-21.1191252172873,11,,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2504,974231553S-11A,55.2700130041466,-21.1189608864457,11,A,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2505,974231553S-12,55.2704108883049,-21.1194888310841,12,,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2506,974231553S-12B,55.2699950125349,-21.1196562015301,12,B,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2507,974231553S-16,55.2708291446445,-21.1191679321212,16,,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2508,974231553S-18,55.2714249668938,-21.1192553043178,18,,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2509,974231553S-18A,55.271010139614,-21.1193323635108,18,A,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2510,974231553S-18B,55.2712611417724,-21.1192446003075,18,B,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2511,974231553S-21,55.2704781424235,-21.1187217590841,21,,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2512,974231553S-26,55.2709410027109,-21.1186271263988,26,,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2513,974231553S-3,55.2692719679446,-21.1189442856385,3,,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2514,974231553S-4,55.2692241267613,-21.119774782236,4,b,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
2515,974231553S-40,55.271089876508,-21.1190712360079,18,b,Chemin,BANOIR,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
